0.000000, 0.000022
0.001302, 0.001190
0.002605, 0.002299
0.003907, 0.003199
0.005209, 0.004011
0.006512, 0.004756
0.007814, 0.005446
0.009116, 0.006087
0.010419, 0.006681
0.011721, 0.007233
0.013023, 0.007744
0.014326, 0.008216
0.015628, 0.008649
0.016930, 0.009046
0.018233, 0.009406
0.019535, 0.009731
0.020837, 0.010022
0.022140, 0.010280
0.023442, 0.010504
0.024744, 0.010697
0.026047, 0.010858
0.027349, 0.010988
0.028651, 0.011089
0.029954, 0.011161
0.031256, 0.011205
0.032558, 0.011222
0.033861, 0.011213
0.035163, 0.011179
0.036465, 0.011121
0.037768, 0.011040
0.039070, 0.010937
0.040372, 0.010813
0.041674, 0.010669
0.042977, 0.010507
0.044279, 0.010327
0.045581, 0.010131
0.046884, 0.009921
0.048186, 0.009696
0.049488, 0.009459
0.050791, 0.009211
0.052093, 0.008952
0.053395, 0.008685
0.054698, 0.008410
0.056000, 0.008129
0.057302, 0.007842
0.058605, 0.007551
0.059907, 0.007257
0.061209, 0.006961
0.062512, 0.006665
0.063814, 0.006368
0.065116, 0.006073
0.066419, 0.005780
0.067721, 0.005489
0.069023, 0.005203
0.070326, 0.004921
0.071628, 0.004645
0.072930, 0.004374
0.074233, 0.004111
0.075535, 0.003854
0.076837, 0.003606
0.078140, 0.003365
0.079442, 0.003133
0.080744, 0.002911
0.082047, 0.002697
0.083349, 0.002493
0.084651, 0.002298
0.085954, 0.002113
0.087256, 0.001938
0.088558, 0.001772
0.089861, 0.001616
0.091163, 0.001470
0.092465, 0.001332
0.093768, 0.001205
0.095070, 0.001085
0.096372, 0.000975
0.097675, 0.000873
0.098977, 0.000779
0.100279, 0.000693
0.101582, 0.000614
0.102884, 0.000543
0.104186, 0.000478
0.105489, 0.000419
0.106791, 0.000366
0.108093, 0.000318
0.109396, 0.000275
0.110698, 0.000238
0.112000, 0.000204
0.113303, 0.000175
0.114605, 0.000149
0.115907, 0.000126
0.117210, 0.000106
0.118512, 0.000089
0.119814, 0.000074
0.121117, 0.000062
0.122419, 0.000051
0.123721, 0.000042
0.125023, 0.000034
0.126326, 0.000028
0.127628, 0.000022
0.128930, 0.000018
0.130233, 0.000014
0.131535, 0.000011
0.132837, 0.000009
0.134140, 0.000007
0.135442, 0.000005
0.136744, 0.000004
0.138047, 0.000003
0.139349, 0.000002
0.140651, 0.000002
0.141954, 0.000001
0.143256, 0.000001
0.144558, 0.000001
0.145861, 0.000001
0.147163, 0.000000
0.148465, 0.000000
0.149768, 0.000000
0.151070, 0.000000
0.152372, 0.000000
0.153675, 0.000000
0.154977, 0.000000
0.156279, 0.000000
0.157582, 0.000000
0.158884, 0.000000
0.160186, 0.000000
0.161489, 0.000000
0.162791, 0.000000
0.164093, 0.000000
0.165396, 0.000000
0.166698, 0.000000
0.168000, 0.000000
0.169303, 0.000000
0.170605, 0.000000
0.171907, 0.000000
0.173210, 0.000000
0.174512, 0.000000
0.175814, 0.000000
0.177117, 0.000000
0.178419, 0.000000
0.179721, 0.000000
0.181024, 0.000000
0.182326, 0.000000
0.183628, 0.000000
0.184931, 0.000000
0.186233, 0.000000
0.187535, 0.000000
0.188838, 0.000000
0.190140, 0.000000
0.191442, 0.000000
0.192745, 0.000000
0.194047, 0.000000
0.195349, 0.000000
0.196652, 0.000000
0.197954, 0.000000
0.199256, 0.000000
0.200559, 0.000000
0.201861, 0.000000
0.203163, 0.000000
0.204466, 0.000000
0.205768, 0.000000
0.207070, 0.000000
0.208372, 0.000000
0.209675, 0.000000
0.210977, 0.000000
0.212279, 0.000000
0.213582, 0.000000
0.214884, 0.000000
0.216186, 0.000000
0.217489, 0.000000
0.218791, 0.000000
0.220093, 0.000000
0.221396, 0.000000
0.222698, 0.000000
0.224000, 0.000000
0.225303, 0.000000
0.226605, 0.000000
0.227907, 0.000000
0.229210, 0.000000
0.230512, 0.000000
0.231814, 0.000000
0.233117, 0.000000
0.234419, 0.000000
0.235721, 0.000000
0.237024, 0.000000
0.238326, 0.000000
0.239628, 0.000000
0.240931, 0.000000
0.242233, 0.000000
0.243535, 0.000000
0.244838, 0.000000
0.246140, 0.000000
0.247442, 0.000000
0.248745, 0.000000
0.250047, 0.000000
0.251349, 0.000000
0.252652, 0.000000
0.253954, 0.000000
0.255256, 0.000000
0.256559, 0.000000
0.257861, 0.000000
0.259163, 0.000000
0.260466, 0.000000
